"id","name","gid"
"1988","David Crosby","e90f9815-221d-4e10-8675-e75c07988113"
"1989","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598"
"1990","The Yardbirds","191de76f-a224-445d-b041-54df16d65bf7"
"1991","Gun Club",\N
"1992","Jake Holmes","e1c69c84-5941-4c57-a041-2808d4d88db4"
"1993","The Small Sounds",\N
"1994","Travel by Sea","eeccb18a-dcbb-4f98-939b-6dc86a6d794f"
"1995","The Whigs","6d544700-65f6-4d57-b1f3-537fe713f82a"
"1996","Stephen Malkmus","eaefd603-84c1-4db4-a72b-0cb718a0cc07"
"1997","",\N
"1998","Gwyneth Herbert","cd2a6082-9304-4cfd-90d7-baaa07bccc76"
"1999","Kreidler","05498d7c-5bd0-40fa-aabf-a39f34efba5c"
