"id","gid","male","female"
"1875","7ea4ae3c-87f9-4635-a829-30eff29e84c2","438","519"
"1876","7c2d79a2-8af1-4cc3-8ca8-8e95fbe1b4ba","420","665"
"1877","777a21a8-0d0f-4cf3-86b4-65bc0eba5649","18490","17464"
"1878","826dc91a-6dd3-4279-ae8d-bb710db646bb","7848","14403"
"1879","be861405-baf0-4062-af84-7da806e4929e","849","205"
"1880","e4fb7075-42b8-487d-87fe-bd1bc061b817","5708","7252"
"1881","c250041c-a4d5-49f9-8400-c9575721b2dc","1657","3955"
"1882","3b8022ff-19c5-46df-9de2-966d0a95b084","2248","9088"
"1883","86690113-ce71-4407-b742-e319e9332f14","3611","2825"
"1884","894f5940-10a2-4134-a0ff-b678bd593305","2070","2696"
"1885","210f142b-35d7-4853-8dae-9a03f282bc74","724","407"
"1886","8153c6ef-026c-481f-b081-974f2c948d9f","2363","3061"
"1887","97417292-3fb0-40ea-8837-5540cfb4de71","11377","4300"
"1888","c14b4180-dc87-481e-b17a-64e4150f90f6","23464","9133"
"1889","3d46727d-9367-47b8-8b8b-f7b6767f7d57","12458","5193"
"1890","d5da2122-89bc-40e2-911e-3b4419682ce4","639","349"
"1891","5c9fefe7-7bbb-47f8-b54e-9b5361beed5c","1030","705"
"1892","844bc028-d3c5-4656-a874-57232df54630","7214","1644"
"1893","1bc41dff-5397-4c53-bb50-469d2c277197","22333","5867"
"1894","695bf1bf-578d-41b1-867b-118ac7208d30","2313","1147"
"1895","be6fc99f-d803-4a85-83b6-753c77fb844a","681","351"
"1896","836d43ae-5086-4f45-9e23-b02edca37653","9563","5668"
"1897","e2a43d9f-4503-4668-be98-44e86242925d","4258","5778"
"1898","1541f1ff-e249-4c85-84d9-6125bb3fe4b9","763","573"
"1899","1036b808-f58c-4a3e-b461-a2c4492ecf1b","7948","10316"
"1900","f1b4fda6-a681-4f63-a9a3-bd9b219e09cf","439","294"
"1901","c748666d-f105-47f6-a5e6-04eb80ab4845","788","533"
"1902","ca39d50f-9885-420e-88d6-9c3f64038773","24261","12471"
"1903","462a9ce0-e1f3-4cbc-a21e-0998003d9386","1110","798"
"1904","288414bb-2cfc-4ce8-a221-7505071d1b4d","3157","5050"
"1905","6a726ac6-019e-455c-8bbb-571a77bed52e","3524","1450"
"1906","b37baf72-c053-4d85-82e5-3705fb5893e4","74","23"
"1907","9854d99f-d954-4c0f-9ae5-58a0cdd885f5","8584","9273"
"1908","8704ce0c-c734-4ff8-957d-951e920fe273","964","1498"
"1909","f90575d1-abcb-42b3-ae32-1849312c26e6","9826","14330"
"1910","200e86d3-707e-4e55-94bd-20b0301df327","1271","694"
"1911","e8f3d655-52dd-44bb-a9d7-619b1d21ee15","13","6"
"1912","ef5084da-d69b-4a20-876a-e0299822a7bc","11200","7969"
"1913","bc883961-64d4-46b3-8b1c-64009854291c","15117","18002"
"1914","9e103f85-7af7-41d7-b83b-49ba8f0c5abf","121","154"
"1915","cbf11f81-f98d-458d-89e1-194b40ba5b60","1321","1606"
"1916","79e98efd-4515-412a-af83-df381f5badd6","13045","12857"
"1917","54f8c12e-571c-4c5a-9f79-5336b39e84b0","4999","18634"
"1918","7bd47e67-ecd5-49d5-837f-c692df38da4e","7569","29139"
"1919","6b335658-22c8-485d-93de-0bc29a1d0349","24764","8282"
"1920","9072df14-b61e-42e2-b4f4-6bbb7fdb5586","9457","16345"
"1921","e0140a67-e4d1-4f13-8a01-364355bee46e","5357","33131"
"1922","dcdde0fc-04f9-4f1d-a3c8-759e3738784a","678","367"
"1923","cbfb9bcd-c5a0-4d7c-865f-2c641c171e1c","20017","15085"
"1924","e0036453-ce34-4095-af40-8c70ee07cef1","14789","16752"
"1925","7892c869-1e2b-4b38-8540-4caff7dd2b49","19767","15361"
"1926","a10ca116-02af-4989-9a91-fb25585216f7","3295","1983"
"1927","b4f41f07-4927-4787-b688-4f1b170e09e6","194","305"
"1928","ee421ee4-f861-405d-8730-29cb512dfdbd","14353","11815"
"1929","9bc0a9a2-e909-488b-ac31-d0ddd88ab1b0","5692","3981"
"1930","8c9200b8-8e05-41d5-836e-44a37905560e","15612","19610"
"1931","ffa93e03-f6c5-4d78-b0d5-07d0d6de46aa","16058","15557"
"1932","3f0ca327-69b4-4018-acda-ad1e22d43bb7","1077","653"
"1933","e94c0b11-6ae8-4332-826c-938127d45051","17115","7402"
"1934","3b7b1fd3-6952-4aa8-9467-40b105d1039b","526","820"
"1935","7adaabfb-acfb-47bc-8c7c-59471c2f0db8","2785","2127"
"1936","fe3434c1-8928-45c9-94fe-2218eefb3d51","11232","24345"
"1937","9a8cbe97-30d3-4e84-83f1-c06004b96315","1494","1224"
"1938","f6beac20-5dfe-4d1f-ae02-0b0a740aafd6","1223","628"
"1939","4c4e3121-4d12-4f7a-a77c-5becd849fb3c","12429","5431"
"1940","c47bab7c-f613-4476-b231-a9a1cde9f473","349","265"
"1941","674bf89f-8e70-4472-929d-6b4ed6f98c88","19483","17529"
"1942","2f1368fe-8855-4256-8826-4e1bb903707c","2870","1616"
"1943","89abed31-3a93-407e-a4a3-a94e193488cd","1414","688"
"1944","7b2f87f6-db90-464e-a27a-deb4f7219e90","20342","10269"
"1945","7b61cf8f-c042-4bd4-b64a-25cb40f3dd50","1404","474"
"1946","d9733f21-71d7-4fa7-813d-67eca0f0eaaf","1860","796"
"1947","a141d3ca-040e-4944-b2e6-170edcfe060f","14286","12623"
"1948","12dda4a1-87ce-4447-823b-3f6a60e9d1af","1725","1382"
"1949","f5331aa8-1ba7-42fa-8a48-6442d8ce5e9c","7972","7159"
"1950","984f8239-8fe1-4683-9c54-10ffb14439e9","13274","5128"
"1951","e135d690-9c53-4333-8f11-98aec8c9f434","12665","5225"
"1952","51b13b20-dc03-4d51-8c6d-f3b0c52476a6","876","916"
"1953","6ce23118-84b7-42d4-85c8-513d3289c210","172","83"
"1954","eb8357db-6845-4335-a3ba-7f504d85c0a9","1457","1424"
"1955","336f2e14-b064-45c8-8b2a-01663a0bee64","1","0"
"1956","f8a5d80c-a6b7-414c-9482-c5d710171622","5803","2328"
"1957","3ac3ed58-f3a7-4e3e-ae32-da4114861d4f","153","138"
"1958","873ba42d-4a18-4580-8893-3f9ff7b3e282","609","527"
"1959","50549203-9602-451c-b49f-ff031ba8635c","10811","20298"
"1960","14c0c282-e0c1-46fe-acd1-9a015ba721c5","3809","2361"
"1961","ec2d121d-160a-4daa-9963-ee8959bf54b2","1405","1477"
"1962","d4b3138d-be55-4c4e-bf49-33ca8b40371e","2207","1228"
"1963","72359492-22be-4ed9-aaa0-efa434fb2b01","2415","1425"
"1964","3088b672-fba9-4b4b-8ae0-dce13babfbb4","325","164"
"1965","3ccccc92-d185-4bee-aaa2-b2ea9dd78cbb","4215","1770"
"1966","78354f62-eb7e-4d85-92f1-3974fe79dd34","715","847"
"1967","e20d0230-9e8c-4992-b6c5-7b8e2943ce61","231","101"
"1968","765774a0-2060-469b-8b7d-612eea48579b","20260","8244"
"1969","40463321-46e0-4994-bc37-97c0b5fc1f25","4239","2471"
"1970","cfafad90-b736-4c74-8ded-f3f4d7b2c792","620","383"
"1971","04073f0b-a1e5-4cef-9b36-c1978e5d7d23","980","786"
"1972","23d9d74d-c95e-46a6-be26-a6075c49747a","19786","15296"
"1973","44f42386-a733-4b51-8298-fe5c807d03aa","15646","18682"
"1974","20587005-7a2a-4b96-8f34-bc643bc4b60a","7014","4539"
"1975","f6fb557c-2f0f-4d17-97d9-13371fbe0ea6","1551","1006"
"1976","14ed9dea-1bb0-4743-ba32-39674a71da89","5837","6079"
"1977","35ef61ca-43db-4772-ba27-0489e9ebcb69","10530","9283"
"1978","357ead49-ffbe-4b1b-91f6-862abab355b1","342","173"
"1979","48772747-4cda-4ba8-b470-cfd5a32e05f7","9624","13617"
"1980","bb402b70-7c53-42b2-9542-2b83a5274b9f","283","217"
"1981","c60178ab-c3d9-4f9d-ac56-4bf2eb93feed","2615","1206"
"1982","edef3cfa-4e5e-4d64-8bd8-20f9dc1d8cad","4406","3709"
"1983","fab34286-b8e1-4879-bce3-194e1358fbd2","15391","39072"
"1984","34cf95c7-4be9-4efd-a48a-c2ea4a0bb114","692","596"
"1985","94144800-e903-4b08-ab7a-e1927e1d9361","8452","10892"
"1986","d451395a-f768-432e-bb70-d38c32baf4cb","6008","5745"
"1987","870bd642-f7e2-4712-a89f-7b1950a693ac","4552","3992"
"1988","d4ce1ba3-e00b-4878-9585-4ef6dd77086b","434","368"
"1989","534dda3c-b73f-408b-8889-bd68eae84df6","1014","1555"
"1990","47f5ccda-a613-46c7-a80a-e3533c310b5d","331","128"
"1991","2541d52e-839c-4ceb-b654-277ea016d482","2194","4001"
"1992","4a00ec9d-c635-463a-8cd4-eb61725f0c60","23332","10843"
"1993","91dad7e7-0bf6-47e8-bd42-ef1fac32c729","924","1260"
"1994","e77b7ecf-c417-4124-b255-a3a927bb604e","6676","7859"
"1995","406ff146-022c-4206-b753-bf480d3259b0","2444","4044"
"1996","904cc1c8-021e-45ac-bbe9-95c01a1f8099","70","15"
"1997","efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9","8281","27438"
"1998","20e70b5b-42b8-44da-960b-3040a01223a3","3670","4503"
"1999","9a2da736-57bd-4b0a-9d61-28712bbb7968","227","53"
