"id","gid","name","gid_similar"
"1102",\N,"Zombies For Money","d5632f47-cb1d-4f65-95bb-9570a2a3045c"
"1103","6ea43f7e-bd13-4bd1-90e7-87a05530b232","Deathface","6ea43f7e-bd13-4bd1-90e7-87a05530b232"
"1104",\N,"Udachi","bd5864fa-4adb-4296-885c-f6faf8a85d47"
"1105",\N,"Afasi","0"
"1106",\N,"Snook","a3be8216-e1ee-4c44-bf7f-39bad810ecd8"
"1107",\N,"Organism 12","81aeedc6-0bc7-44cc-a738-cbd4eeb6ac61"
"1108","2f96b6f8-40bb-4092-adba-45ee900ffd3f","Maskinen","2f96b6f8-40bb-4092-adba-45ee900ffd3f"
"1109",\N,"Zacke","4f2b2703-e7c3-45ef-84a3-b782d8a3000c"
"1110","6b55530c-efc2-46e1-9703-d9c08cacf6af","Spank Rock","6b55530c-efc2-46e1-9703-d9c08cacf6af"
"1111","a6cf5c5c-7432-4ac7-801a-cef2b03e81bb","Amanda Blank","a6cf5c5c-7432-4ac7-801a-cef2b03e81bb"
"1112","62d8c600-1830-49ac-89b3-edcf60d7471e","Kid Sister","62d8c600-1830-49ac-89b3-edcf60d7471e"
"1113","ff711332-b409-44dd-ad1d-f7714f8906db","Crookers","ff711332-b409-44dd-ad1d-f7714f8906db"
"1114","a56bd8f9-8ef8-4d63-89a4-794ed1360dd2","Diplo","a56bd8f9-8ef8-4d63-89a4-794ed1360dd2"
"1115","b04df404-eefa-4ae4-9f3e-ba220d9dce16","Pnau","b04df404-eefa-4ae4-9f3e-ba220d9dce16"
"1116","f5b8ea5f-c269-45dd-9936-1fedf3c56851","The Presets","f5b8ea5f-c269-45dd-9936-1fedf3c56851"
"1117","442d21f4-0e17-42a3-9391-fff4ad40dd45","Strange Talk","442d21f4-0e17-42a3-9391-fff4ad40dd45"
"1118","b9c279bc-8746-4a31-8f90-63ce0b423adc","Gypsy & The Cat","b9c279bc-8746-4a31-8f90-63ce0b423adc"
"1119","d8640adc-c6c2-465c-9a43-0f11d37ab5fd","Grafton Primary","d8640adc-c6c2-465c-9a43-0f11d37ab5fd"
"1120","61dd30be-8e7b-4c85-9aa4-be66702c4644","Japanther","61dd30be-8e7b-4c85-9aa4-be66702c4644"
"1121","7aa2221c-1560-4517-9c40-abf3bca891bc","Best Fwends","7aa2221c-1560-4517-9c40-abf3bca891bc"
"1122","87e7cdda-d203-4510-ab24-98db0593eae0","Ninjasonik","87e7cdda-d203-4510-ab24-98db0593eae0"
"1123","81e336fd-80a9-4337-815c-0fb136ff1f90","Team Robespierre","81e336fd-80a9-4337-815c-0fb136ff1f90"
"1124","b46070be-5c2b-478b-bffd-42ab737ded69","Duchess Says","b46070be-5c2b-478b-bffd-42ab737ded69"
"1125",\N,"Adam Sky","649ee945-18db-423d-960f-a05a6037d8ce"
"1126","203783da-e3a5-450e-988d-704826ce3a82","Don Rimini","203783da-e3a5-450e-988d-704826ce3a82"
"1127","30d639db-5c8f-494e-a937-460a4b67f3b4","The Bloody Beetroots","30d639db-5c8f-494e-a937-460a4b67f3b4"
"1128",\N,"Sound of Stereo","a982fef2-5c2b-4a27-b287-f73265dcd3e1"
"1129",\N,"WAFA","bc38e5d6-399b-44e3-a1b3-7cf2ffb44e78"
"1130",\N,"Miles Dyson","d432020a-110b-4f9c-a092-f37102466e1b"
"1131",\N,"Gold, Diaz & Young Rebels","1de1c3a3-c2f6-4503-9fd9-0c6cc910b485"
"1132",\N,"Dave Spoon","5fa31d0b-23cd-4918-bf76-a3b3a2a58c0f"
"1133",\N,"Jean Elan","aefaf668-046b-4f4a-9f7e-0d4a47cc506a"
"1134",\N,"Alex Gaudino feat. Shena","0"
"1135",\N,"John Dahlb├â┬ñck","49a9b7ba-6f3d-419c-bfc8-ad9ff5eeb180"
"1136",\N,"Robbie Rivera","d884fcb3-7471-48bc-9730-645b5833bf43"
"1137",\N,"Greg Cerrone","9915bea1-9203-4ea8-896d-59330c3557ca"
"1138",\N,"Joachim Garraud & Alesia","0"
"1139",\N,"Sebastien Benett","2464ddf5-72f5-4205-91e9-b1af0e5e2bcc"
"1140",\N,"Witchdoctor","98498cf7-7f6d-49bf-8d3c-d8496984b14f"
"1141",\N,"Dungeon Family","b4157ce9-f8cc-49bd-aba6-242ed98ee875"
"1142",\N,"Goodie Mob","ade9b668-e38f-41a8-a6e5-51442c5d6468"
"1143",\N,"Slimm Calhoun","19c4ea98-83a9-4f73-9645-0a899915813b"
"1144",\N,"Cool Breeze","d18e2012-871f-4c0e-bf86-e86d9645adff"
"1145",\N,"Tonka","17a2ad60-8b4d-4018-931a-6162be291b07"
"1146",\N,"Dr. Motte & Westbam","e1b3a9e7-6835-44df-bdec-e08c7441576e"
"1147",\N,"Black & White Brothers","ca6d4556-f9b7-4201-96c4-7c4ee171acfa"
"1148",\N,"Buzzthrill","df7ad75f-2eae-4c47-8128-739d70f335a7"
"1149",\N,"Aldo Bender","d2c18832-7527-4847-b9b5-97ea75185554"
"1150",\N,"Axwell","4539050e-e355-4c39-bdfa-e74cb67ce365"
"1151",\N,"Sebastian Ingrosso","dbf9177d-6b5f-4de8-b457-61fc73fbe543"
"1152",\N,"Hard Rock Sofa","1d5a2746-f5e5-49dc-9d3a-33efb9a4fddc"
"1153",\N,"Steve Angello & AN21","0"
"1154","addb00fd-733c-4223-8fdf-f78be2488acd","Alesso","addb00fd-733c-4223-8fdf-f78be2488acd"
"1155","c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6","The xx","c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6"
"1156","5fee3020-513b-48c2-b1f7-4681b01db0c6","Florence + the Machine","5fee3020-513b-48c2-b1f7-4681b01db0c6"
"1157","7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222","Grimes","7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222"
"1158","73700583-9245-4a62-b73b-68f3904a0ef3","Oh Land","73700583-9245-4a62-b73b-68f3904a0ef3"
"1159",\N,"Brodka","2d427e9b-7ad3-49cb-8769-8fcc990cf1af"
"1160","d95a9055-f37e-442a-8431-59f619fc336f","DJ Gregory","d95a9055-f37e-442a-8431-59f619fc336f"
"1161",\N,"ATFC","2603fdcb-bbfc-45a2-97a5-1b569edc8c6f"
"1162",\N,"Copyright","38ae9485-f80a-431f-bc38-0f68d2c8195c"
"1163",\N,"Marc Evans","0"
"1164","8b391c81-dc53-4b0e-aa09-3d01292496e8","Kings of Tomorrow","8b391c81-dc53-4b0e-aa09-3d01292496e8"
"1165",\N,"John Legend & The Roots","0"
"1166",\N,"Anthony Hamilton","af7f5e8e-ac05-4d55-b860-a4dc72c78e66"
"1167","ddfd9b2f-186e-4b2c-ad09-01aa5380c225","Robin Thicke","ddfd9b2f-186e-4b2c-ad09-01aa5380c225"
"1168",\N,"Musiq","522e72d8-3934-4bcc-92c6-4c325146291f"
"1169","d252cca8-8214-43e5-b81a-101eb4a1447e","Maxwell","d252cca8-8214-43e5-b81a-101eb4a1447e"
"1170","b04df404-eefa-4ae4-9f3e-ba220d9dce16","Pnau","b04df404-eefa-4ae4-9f3e-ba220d9dce16"
"1171","1f8e4ffd-b81b-4d10-91f4-461585bf9d16","Midnight Juggernauts","1f8e4ffd-b81b-4d10-91f4-461585bf9d16"
"1172","d8640adc-c6c2-465c-9a43-0f11d37ab5fd","Grafton Primary","d8640adc-c6c2-465c-9a43-0f11d37ab5fd"
"1173","a05b1b41-e959-4867-9f04-ee7ae15fa047","Van She","a05b1b41-e959-4867-9f04-ee7ae15fa047"
"1174","caaba574-dfbc-4681-8e56-19b5150897d2","Cut Copy","caaba574-dfbc-4681-8e56-19b5150897d2"
"1175",\N,"FETE","7a7793fd-b099-4421-b4fa-329fc7a1a514"
"1176",\N,"Max Essa","a1d46bbb-6316-46e0-8330-ed03358f2a0e"
"1177",\N,"Project Sandro","fa7181ce-2158-4bb7-a802-71de45f8f7ac"
"1178",\N,"Free Disco","e4fbef51-3afd-4da6-9055-830c4ba62ff7"
"1179","4affee38-a24b-4872-b662-b2a802d044a9","Bubble Club","4affee38-a24b-4872-b662-b2a802d044a9"
"1180","41097deb-7a3f-48e6-a3ad-8ae6c12f5aac","Gold Leaves","41097deb-7a3f-48e6-a3ad-8ae6c12f5aac"
"1181",\N,"The Dutchess & the Duke","e196a53f-bdf2-488e-9e25-07cf8bd753ed"
"1182",\N,"Matt Sztyk","0"
"1183","04380c85-62e3-402e-9c6e-520f6d16a553","Cotton Jones","04380c85-62e3-402e-9c6e-520f6d16a553"
"1184",\N,"Man of Arms","af003957-5cd7-4836-ada8-c22b455ca1da"
"1185",\N,"Kellarissa","cc42f659-ef38-4b16-84fb-4dd3f0b3a8dc"
"1186","c2d1d359-8a8a-4760-a4cf-a6f4b231768b","Vancougar","c2d1d359-8a8a-4760-a4cf-a6f4b231768b"
"1187",\N,"Portico","4d2f4135-b4ba-4541-adb4-d7796583dd19"
"1188",\N,"The Doers","0f80ab7f-6ba8-4a31-91c5-3a599e49bd1b"
"1189",\N,"The Old Soul","561e601b-553e-4629-8fa5-b19b60c6bf9d"
"1190","90b97e8e-2409-4084-9fc3-be6e159e3f4b","Nurses","90b97e8e-2409-4084-9fc3-be6e159e3f4b"
"1191","89a879e1-d133-4ccb-87ae-3eedee44a05e","The Ruby Suns","89a879e1-d133-4ccb-87ae-3eedee44a05e"
"1192","01515686-f67b-49a3-9b68-7b53914fc0a8","Au","01515686-f67b-49a3-9b68-7b53914fc0a8"
"1193","0f11d99e-88ba-48d2-b652-4ebe04c52d11","Akron/Family","0f11d99e-88ba-48d2-b652-4ebe04c52d11"
"1194","60feda7a-9247-48fe-8892-79f9a7d0d503","Department of Eagles","60feda7a-9247-48fe-8892-79f9a7d0d503"
"1195","4ae9bf33-d172-4f9b-be9a-f09db0e2c9fe","Hello Echo","4ae9bf33-d172-4f9b-be9a-f09db0e2c9fe"
"1196","8ad16bba-e662-4b9b-bb18-d54b7c584b3c","Thieving Irons","8ad16bba-e662-4b9b-bb18-d54b7c584b3c"
"1197","a5c42b42-8788-4112-8e8b-c849f4c58a7a","Posse","a5c42b42-8788-4112-8e8b-c849f4c58a7a"
"1198","43e5a08f-800c-450f-9142-5ebe7052b8b4","We All Have Hooks For Hands","43e5a08f-800c-450f-9142-5ebe7052b8b4"
"1199",\N,"Ravenna Woods","e13e3783-18b4-4b75-af4a-016e85b9abea"
"1200","3419c8b3-d4ec-4fb0-94a5-beb0acb762c1","Rocketship Park","3419c8b3-d4ec-4fb0-94a5-beb0acb762c1"
"1201",\N,"The Unsacred Hearts","0"
"1202",\N,"Tim Nordwind","a0b47cfb-9422-4203-b60c-075f946e9b7e"
"1203","fc2fd526-de75-4219-8df0-366a6bbf379a","DraculaZombieUSA","fc2fd526-de75-4219-8df0-366a6bbf379a"
"1204",\N,"Unsacred Hearts","2c04a5c8-0aee-476f-9809-5f91bee02241"
"1205",\N,"Jeevan Singh","0"
"1206",\N,"The Charles Shaw Project","0"
"1207",\N,"Tin Tin Can","0"
"1208",\N,"Dead Amps","1dba6657-7a7d-47a5-ba82-cfa913b46f6a"
"1209",\N,"David Bianchi","3c6b9294-e256-4df2-9d02-d257c6d39d26"
"1210","1f43d76f-8edf-44f6-aaf1-b65f05ad9402","The Flaming Lips","1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"1211","65041e06-83d2-4987-ae52-c17a915fc82a","Spiritualized","65041e06-83d2-4987-ae52-c17a915fc82a"
"1212","c5f5dc27-3059-49c0-ae45-5009a01bb9ec","Super Furry Animals","c5f5dc27-3059-49c0-ae45-5009a01bb9ec"
"1213","9d4c4835-c71a-4647-a4fc-263e26832cd0","Grandaddy","9d4c4835-c71a-4647-a4fc-263e26832cd0"
"1214","4de3cfed-b459-42bd-bfbb-7a843fbc73df","Galaxie 500","4de3cfed-b459-42bd-bfbb-7a843fbc73df"
"1215",\N,"Known Moons","314bcff4-ad36-4232-acb5-2c29b1e83f65"
"1216",\N,"Kegan Leftwich Hollister","c1427c40-2272-4cb0-b4ce-5b13f6e8258f"
"1217",\N,"Glad Animal Movements","9b1a643c-25b1-4308-8547-e4cbf2fe9bd3"
"1218",\N,"MedicineHat","0"
"1219",\N,"Cricket Spin","e9c1e031-35c3-46af-8e7c-97cdc946d8d7"
"1220","40e6e50e-9162-45cc-9391-8cbd8569dc5f","Beau Jennings","40e6e50e-9162-45cc-9391-8cbd8569dc5f"
"1221",\N,"Coyote Bones","3280f9e0-b1c1-43a5-b744-4a69fe8ab236"
"1222",\N,"Quasar Wut-Wut","6bb4ccea-4717-449d-bbf8-075b2d2c19ba"
"1223",\N,"Duane Jarvis","de11fc65-9252-45cf-b462-80f86d63a93a"
"1224","23f20841-f311-4b92-9ff9-65d1b25340dd","Chatham County Line","23f20841-f311-4b92-9ff9-65d1b25340dd"
"1225",\N,"Split Lip Rayfield","c9ddb42e-0b2a-4a06-a06c-fb8bac21d3ca"
"1226",\N,"Town Mountain","6df88602-4471-4597-9895-f4f7b829eab3"
"1227","d2ccb26b-b3ef-4e12-a336-f07c1bfa00ef","The SteelDrivers","d2ccb26b-b3ef-4e12-a336-f07c1bfa00ef"
"1228",\N,"Huckleberry Flint","2419ff79-40e0-4d00-939e-3bb5b9178d8d"
"1229",\N,"Ed Hamell","0"
"1230","6a46ba2a-507d-455e-8588-fb39b3d04685","Jeffrey Lewis","6a46ba2a-507d-455e-8588-fb39b3d04685"
"1231","badf56da-2dfd-4263-b627-e93c62d47a94","Willard Grant Conspiracy","badf56da-2dfd-4263-b627-e93c62d47a94"
"1232",\N,"Jackie Leven","fa3b535a-9da9-4d85-9a16-91811ad61ad2"
"1233","195ddaa1-f1e4-4960-a107-58d26cb058a2","The Handsome Family","195ddaa1-f1e4-4960-a107-58d26cb058a2"
"1234","aac7d2e7-4e25-40ca-873e-3930acac4626","Matt Wertz","aac7d2e7-4e25-40ca-873e-3930acac4626"
"1235",\N,"Mat Kearney","320d40d6-28dd-42d7-b05f-7e6e8d399a2e"
"1236",\N,"Howie Day","1aff9117-5820-490d-9938-ccad96669292"
"1237",\N,"Jon McLaughlin","3c2c34c6-11de-48b2-947d-6b8f96d59844"
"1238",\N,"Stephen Kellogg & The Sixers","0"
"1239","5153eb0e-b6dd-4882-a24a-7d464c153962","Red Sparowes","5153eb0e-b6dd-4882-a24a-7d464c153962"
"1240","a892235b-2acc-446f-9f2e-0370c920310c","Isis","a892235b-2acc-446f-9f2e-0370c920310c"
"1241","cca40a67-e959-46f8-a3f3-8a3f77d2da9e","Russian Circles","cca40a67-e959-46f8-a3f3-8a3f77d2da9e"
"1242","d347406f-839d-4423-9a28-188939282afa","Cult of Luna","d347406f-839d-4423-9a28-188939282afa"
"1243",\N,"Mouth of the Architect","e3a3c55a-b95e-47e9-b4cb-7bfd63c51bfa"
"1244","b96e4bdf-a978-4df0-8e78-8ea7e5532033","Steve Wynn & The Miracle 3","b96e4bdf-a978-4df0-8e78-8ea7e5532033"
"1245",\N,"The Dream Syndicate","8577c385-d06a-4a64-b4e7-6ebf25f2cb20"
"1246",\N,"Green on Red","5af94151-9549-4259-97b0-16c348d82f91"
"1247",\N,"The Long Ryders","c26ba79c-dedc-4eae-b42f-1a68ddc3c104"
"1248","ca4da4f7-96d8-4bcf-8832-22712d7ed460","Thin White Rope","ca4da4f7-96d8-4bcf-8832-22712d7ed460"
"1249","701312f1-3bef-40fd-9144-e7d1280af6b7","Patterson Hood","701312f1-3bef-40fd-9144-e7d1280af6b7"
"1250","4c501a41-5f23-41c9-a36a-5b86e894e08d","Jason Isbell","4c501a41-5f23-41c9-a36a-5b86e894e08d"
"1251","06320586-408c-4aa2-ac0a-6a083429b53b","Jason Isbell And The 400 Unit","06320586-408c-4aa2-ac0a-6a083429b53b"
"1252","4befe93e-7cb6-4adb-b822-8b19ceb59768","Lucero","4befe93e-7cb6-4adb-b822-8b19ceb59768"
"1253",\N,"The Dexateens","498f323f-c55a-4344-a28a-f8f4a2b994ae"
"1254","8eae1e0a-1696-4532-9e3c-0a072217ef4c","Drive-By Truckers","8eae1e0a-1696-4532-9e3c-0a072217ef4c"
"1255","06320586-408c-4aa2-ac0a-6a083429b53b","Jason Isbell And The 400 Unit","06320586-408c-4aa2-ac0a-6a083429b53b"
"1256","4c501a41-5f23-41c9-a36a-5b86e894e08d","Jason Isbell","4c501a41-5f23-41c9-a36a-5b86e894e08d"
"1257",\N,"Mike Cooley","2f063ac5-e620-41e4-a584-6ee8d4ac154a"
"1258",\N,"The Dexateens","498f323f-c55a-4344-a28a-f8f4a2b994ae"
"1259","af50c193-8756-4caa-bc03-2f21cd482067","The Revival Hour","af50c193-8756-4caa-bc03-2f21cd482067"
"1260","38dcecd5-2b5d-467d-a48d-cf594ca6a925","Inlets","38dcecd5-2b5d-467d-a48d-cf594ca6a925"
"1261","01d3c51b-9b98-418a-8d8e-37f6fab59d8c","Sufjan Stevens","01d3c51b-9b98-418a-8d8e-37f6fab59d8c"
"1262","15f835dc-ee52-4b74-b889-113678f54119","My Brightest Diamond","15f835dc-ee52-4b74-b889-113678f54119"
"1263","afcd292c-3c1e-4708-af4a-991aadf957e4","Son Lux","afcd292c-3c1e-4708-af4a-991aadf957e4"
"1264","e7e5c5a9-d669-4668-be25-4278dda7d347","These United States","e7e5c5a9-d669-4668-be25-4278dda7d347"
"1265","d037bc0d-e4c7-4391-9fe5-b3a4400ce35a","Glossary","d037bc0d-e4c7-4391-9fe5-b3a4400ce35a"
"1266","57de5c39-2164-49b2-aeb7-3f2fd75e2a18","Apex Manor","57de5c39-2164-49b2-aeb7-3f2fd75e2a18"
"1267","ecda2a4c-90c5-497b-8c0a-67735d037ba9","Diamond Rugs","ecda2a4c-90c5-497b-8c0a-67735d037ba9"
"1268","ad76c38e-a7fe-4f95-a309-2d24099914d2","Centro-matic","ad76c38e-a7fe-4f95-a309-2d24099914d2"
"1269","026f3973-b204-41be-89c4-d34b60792ecc","Faded Paper Figures","026f3973-b204-41be-89c4-d34b60792ecc"
"1270","28537bf2-22c5-4840-91fc-fcb98e8c7379","Matt & Kim","28537bf2-22c5-4840-91fc-fcb98e8c7379"
"1271",\N,"Trouble Andrew","3de87090-c79b-4435-a3af-87683b8276b6"
"1272",\N,"Bronze Radio Return","4c2ca679-2c94-4156-a04c-f07aed50dee2"
"1273","d9d5be31-20fe-4c99-894e-f4bd05f49aaa","GRMLN","d9d5be31-20fe-4c99-894e-f4bd05f49aaa"
"1274","43d9258d-44c4-48e8-981b-791278dd7661","Keepaway","43d9258d-44c4-48e8-981b-791278dd7661"
"1275","b48b8a5b-bb37-412e-9258-bfb6173667af","Gary War","b48b8a5b-bb37-412e-9258-bfb6173667af"
"1276","9050915a-e510-4169-9316-eae00ebdeeba","Young Prisms","9050915a-e510-4169-9316-eae00ebdeeba"
"1277","1a151a4b-b482-4358-b19c-30653e7b9dc4","Blue Hawaii","1a151a4b-b482-4358-b19c-30653e7b9dc4"
"1278",\N,"Shira Small","d40aac20-8f9c-4e04-94a8-88ffd2ebf4d9"
"1279",\N,"A Passing Fancy","0"
"1280","15a913e0-edb0-4a76-8ffb-a436ca8e87c7","Justin Heathcliff","15a913e0-edb0-4a76-8ffb-a436ca8e87c7"
"1281","61bd318e-53c8-427a-93b7-aa76024cf9d1","Sunnybrook","61bd318e-53c8-427a-93b7-aa76024cf9d1"
"1282",\N,"Fapardokly","204dcea1-a923-402a-92f7-810d5f901848"
"1283","1f0691a9-d8c1-45ac-8525-9ecfb70a7bce","Maria Minerva","1f0691a9-d8c1-45ac-8525-9ecfb70a7bce"
"1284","b4926286-c81d-442f-bbfd-ecec36d17a5d","Geneva Jacuzzi","b4926286-c81d-442f-bbfd-ecec36d17a5d"
"1285","abe64e4c-be05-496e-8776-7c994b890805","Boy Friend","abe64e4c-be05-496e-8776-7c994b890805"
"1286",\N,"Julia Holter","0"
"1287","ca94595e-955a-495c-8ba1-25eebd9609a9","Glass Candy","ca94595e-955a-495c-8ba1-25eebd9609a9"
"1288","05769b8f-e357-4bf2-a5cf-60b5dc69cde3","Farah","05769b8f-e357-4bf2-a5cf-60b5dc69cde3"
"1289","265a65ce-58b2-4ca1-a410-a5d31b94f50b","Mirage","149bbe41-0465-4e3f-9d96-8d6adcc9c3c9"
"1290","7aad2481-7242-491b-9061-909e23ea1fbf","Professor Genius","7aad2481-7242-491b-9061-909e23ea1fbf"
"1291","2ef0ea3b-e404-4234-b1e6-c00b8337d714","Symmetry","2ef0ea3b-e404-4234-b1e6-c00b8337d714"
"1292","78287ba1-feca-4e29-9fa8-6cd4f58a426b","Nick Diamonds","78287ba1-feca-4e29-9fa8-6cd4f58a426b"
"1293","08320446-827f-4cbd-b0f0-f3c9f977ef45","Human Highway","08320446-827f-4cbd-b0f0-f3c9f977ef45"
"1294","4de30660-26a8-4390-af6f-8fc0564e7e61","Islands","4de30660-26a8-4390-af6f-8fc0564e7e61"
"1295",\N,"Alden Penner","6198ae3c-5ab8-497d-953a-2fc8651d5efd"
"1296","6453d712-861c-4531-bbfa-e466eb714ad8","Clues","6453d712-861c-4531-bbfa-e466eb714ad8"
"1297","0c9c3cd1-8461-4c3f-bde1-23f181ddee0c","The Soft Pack","0c9c3cd1-8461-4c3f-bde1-23f181ddee0c"
"1298",\N,"Rollerskate Skinny","bcf9e828-0a46-4f74-a966-c6422e68e55a"
"1299","f6fb557c-2f0f-4d17-97d9-13371fbe0ea6","Weird War","f6fb557c-2f0f-4d17-97d9-13371fbe0ea6"
"1300","f3604844-cf44-4e50-8bef-5400562e5316","The Night Marchers","f3604844-cf44-4e50-8bef-5400562e5316"
"1301","e83311eb-5199-4698-b6aa-a1529b863a0f","Soltero","e83311eb-5199-4698-b6aa-a1529b863a0f"
"1302",\N,"Vega & Timeless","0"
"1303",\N,"Vega & Bosca","0"
"1304",\N,"Bizzy Montana","e822530f-07b2-4ba5-a2f6-78929efd3840"
"1305",\N,"Timeless","16588baa-5012-4330-a287-827c3c8267a8"
"1306",\N,"Bosca","551349e0-f26d-40ec-8431-fe913aa94719"
"1307","e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf","Here We Go Magic","e0546ff4-b8dd-45cb-bf8d-9696ea77bcaf"
"1308","a9ae7a19-be18-4737-8eb1-af560eb177de","Field Music","a9ae7a19-be18-4737-8eb1-af560eb177de"
"1309","466d8c39-0367-40da-b701-66f6cc798e4e","The Strange Boys","466d8c39-0367-40da-b701-66f6cc798e4e"
"1310","6b44cb91-8fdb-4e87-a1e4-cd0726efdc2b","Maps & Atlases","6b44cb91-8fdb-4e87-a1e4-cd0726efdc2b"
"1311","e2305342-0bde-4a2c-aed0-4b88694834de","Unknown Mortal Orchestra","e2305342-0bde-4a2c-aed0-4b88694834de"
"1312",\N,"Stille Volk","f3569bd0-2acb-41de-9fec-409c067f1abc"
"1313",\N,"Jack or Jive","b8c45797-dc46-462c-a7f3-64ce6cdb39d5"
"1314","b6fd87b6-c2ce-4241-a11f-fea34a9bd028","Mariee Sioux","b6fd87b6-c2ce-4241-a11f-fea34a9bd028"
"1315",\N,"├Ñ┬┐ÔÇö├ªÔÇô┬╣├ú┬üÔÇÜ├ú┬ü┬ì├ú┬üÔÇ£","3c2f9f5c-7fef-448e-bef3-ff2c50604537"
"1316","00905dd6-3ac2-4abe-9839-56d8322d8aaa","A Classic Education","00905dd6-3ac2-4abe-9839-56d8322d8aaa"
"1317","1527e527-1e77-4a41-9051-e30cbacb4642","A Grave With No Name","1527e527-1e77-4a41-9051-e30cbacb4642"
"1318",\N,"YoungTeam","e8fe30ee-14dd-40b9-8311-c830f879836e"
"1319","a87ea6a4-1dd6-45e5-89ac-49f89279f181","His Clancyness","a87ea6a4-1dd6-45e5-89ac-49f89279f181"
"1320","736e1cf9-09c6-47ac-9b98-5374e40fecf0","Walls","736e1cf9-09c6-47ac-9b98-5374e40fecf0"
"1321","702d2b90-eef0-4354-b2c4-6366eba92b7f","Femi Kuti","702d2b90-eef0-4354-b2c4-6366eba92b7f"
"1322","7d4a5895-e40e-47ed-b1f3-74224fe667d4","Tony Allen","7d4a5895-e40e-47ed-b1f3-74224fe667d4"
"1323",\N,"Antibalas Afrobeat Orchestra","0"
"1324","8b034085-b06d-4c42-9be3-d709be169d79","Ebo Taylor","8b034085-b06d-4c42-9be3-d709be169d79"
"1325","826b488f-5164-45ca-abc4-ab11b3c321eb","Manu Dibango","826b488f-5164-45ca-abc4-ab11b3c321eb"
"1326","17c550d0-3dd0-4390-b01a-ba43a02095c2","Orion Rigel Dommisse","17c550d0-3dd0-4390-b01a-ba43a02095c2"
"1327","c9c2342e-83e9-4a73-8b62-f38d99cd8050","Josephine Foster","c9c2342e-83e9-4a73-8b62-f38d99cd8050"
"1328","5a15a71f-b680-47ed-bb0b-4c30e47b6902","Matteah Baim","5a15a71f-b680-47ed-bb0b-4c30e47b6902"
"1329","6a8c6183-b9b3-41f4-b101-2294adac0b3a","Jana Hunter","6a8c6183-b9b3-41f4-b101-2294adac0b3a"
"1330",\N,"Spires That in the Sunset Rise","ef64a406-ca8a-4b2a-9b07-2b59aba03053"
"1331","34b5a6fe-870b-479c-b216-6606fd095b34","13 & God","34b5a6fe-870b-479c-b216-6606fd095b34"
"1332","ca134505-1fcc-40a3-bef2-4f344b86d1f8","Console","ca134505-1fcc-40a3-bef2-4f344b86d1f8"
"1333","1b0b533e-9a62-4a95-9c68-f2e140dde9da","Lali Puna","1b0b533e-9a62-4a95-9c68-f2e140dde9da"
"1334","7717539b-33aa-45d5-b88d-9e627172db19","Tocotronic","7717539b-33aa-45d5-b88d-9e627172db19"
"1335","24891aec-ae3c-4e91-bbeb-856936dff9c6","Ms. John Soda","24891aec-ae3c-4e91-bbeb-856936dff9c6"
"1336","0ec95aa0-d79b-4d02-946c-bf8867f7e054","Big Dipper","0ec95aa0-d79b-4d02-946c-bf8867f7e054"
"1337",\N,"The Embarrassment","487904ff-d3ef-477e-813a-c27548bc0570"
"1338",\N,"Arcwelder","b1b5e551-95bb-4cff-b740-0c6fa11c66e3"
"1339","db9d25d7-a85b-4a29-b2ff-8f5b69ed691e","Mission of Burma","db9d25d7-a85b-4a29-b2ff-8f5b69ed691e"
"1340",\N,"Trumans Water","1cd29434-ae52-4651-b620-0c2c53e39c55"
"1341",\N,"Lou Reed & John Cale","0"
"1342","94b0fb9d-a066-4823-b2ec-af1d324bcfcf","The Velvet Underground","94b0fb9d-a066-4823-b2ec-af1d324bcfcf"
"1343","72c090b6-a68e-4cb9-b330-85278681a714","John Cale","72c090b6-a68e-4cb9-b330-85278681a714"
"1344","f37b3f31-b1f8-4b88-8cb5-b34f709b17d7","Iggy Pop","f37b3f31-b1f8-4b88-8cb5-b34f709b17d7"
"1345","ce00424d-fdca-4715-a804-f5b777e0c520","Nico","6ee733ef-af0a-4860-96f2-49fecc4207cb"
"1346","20587005-7a2a-4b96-8f34-bc643bc4b60a","Matthew Herbert","20587005-7a2a-4b96-8f34-bc643bc4b60a"
"1347","eddab03d-b673-4b70-863f-6a9cf45a779f","Herbert","eddab03d-b673-4b70-863f-6a9cf45a779f"
"1348",\N,"Dani Siciliano","5bf56119-bfa5-4d7c-807b-8a6db6fb7c1f"
"1349","54a38eab-579c-4024-8033-f38b84f07ba0","Two Banks of Four","54a38eab-579c-4024-8033-f38b84f07ba0"
"1350",\N,"Doctor Rockit","9ea88e5e-f03d-4086-99e8-7ab4e94a5d96"
"1351",\N,"Martinn","8fe40ca0-0b30-4020-bdf5-130b5570fb8b"
"1352",\N,"Voicedude","f118cafd-991a-43f3-9e90-270ac90bc9d4"
"1353","ce17e049-17c7-446e-83e8-2ea14d8781d8","G3RSt","ce17e049-17c7-446e-83e8-2ea14d8781d8"
"1354",\N,"Fettdog","0dea9359-e9b5-4f50-a18e-4a9fdbf8f78e"
